"tx_tipo_artefato","tx_estado_artefato","id_artefato","nr_ano","id_uasg","in_estado","in_tipo","nm_uasg","id_unico","id_secao_artefato","nr_ordem_secao","no_secao_artefato","dt_operacao_secao","conteudo_secao","id_item_secao","nr_ordem_item","no_item","in_obrigatorio_item","dt_operacao_item","id_operacao_item","id_login_item","conteudo_item"
TR,Excluído,1133095,2023,120624,1,6,BASE AÉREA DE ANÁPOLIS,"120624/000001/2023",4421603,6,Anexos,2023-08-30 16:52:27.016,"<p style=""text-align:justify""><span style=""font-size:12px""><span style=""color:#333333""><span style=""font-family:Rawline"">Servi&ccedil;o de hospedagem em quarto triplo com tr&ecirc;s camas de solteiro, ar-condicionado, TV, frigobar e banheiro individual, com chuveiro quente/frio, incluindo caf&eacute; da manh&atilde;, no munic&iacute;pio de Natal-RN. Check-in &agrave;s 12:00 horas do 1&ordm; dia de hospedagem e check-out &agrave;s 12:00 horas do &uacute;ltimo dia de hospedagem. </span></span></span></p>

<p style=""text-align:justify""><span style=""font-size:12px""><span style=""color:#000000""><span style=""font-family:ArialMT,serif"">A Contratada deve ser capaz de atender &agrave;s demandas da contratante com a m&aacute;xima efici&ecirc;ncia </span></span><span style=""color:#000000""><span style=""font-family:ArialMT,serif"">e presteza, respeitando-se o prazo de 15 dias &uacute;teis para a Solicita&ccedil;&atilde;o da Reserva de </span></span><span style=""color:#000000""><span style=""font-family:ArialMT,serif"">H</span></span><span style=""color:#000000""><span style=""font-family:ArialMT,serif"">ospedagem.</span></span></span></p>

<p style=""text-align:justify""><span style=""font-family:ArialMT,serif; font-size:12px"">Em caso de indisponibilidade de vagas, respeitado o prazo de 15 dias &uacute;teis, a contratada dever&aacute; realocar o h&oacute;spede em outro hotel com caracter&iacute;sticas semelhantes ou superior as ora contratadas. O n&atilde;o atendimento a estas condi&ccedil;&otilde;es implicar&aacute; nas penalidades de advert&ecirc;ncia, multa e rescis&atilde;o contratual.</span></p>

<p style=""text-align:justify""><span style=""font-size:12px""><span style=""font-family:ArialMT,serif"">As solicita&ccedil;&otilde;es de hospedagem ser&atilde;o enviadas por link em e-mail cadastrado pela contratada e dever&atilde;o ser assinadas eletronicamente pelo respons&aacute;vel pela demanda (Contratante) e respons&aacute;vel pelo hotel (usu&aacute;rio externo) garantindo a reserva;</span></span></p>

<p style=""text-align:justify""><span style=""font-size:12px""><span style=""font-family:ArialMT,serif"">A contratante enviar&aacute; ao e-mail cadastrado pela contratada o link de acesso &agrave;s Solicita&ccedil;&otilde;es de Reserva de Hospedagem com todos os dados necess&aacute;rios para que esta seja efetivada.</span></span></p>

<p style=""text-align:justify""><span style=""font-size:12px""><span style=""font-family:ArialMT,serif"">A contratante enviar&aacute; ao e-mail cadastrado pela contratada o link de acesso &agrave;s Solicita&ccedil;&otilde;es de Reserva de Hospedagem com todos os dados necess&aacute;rios para que esta seja efetivada.</span></span></p>

<p style=""text-align:justify""><span style=""font-size:12px""><span style=""font-family:ArialMT,serif"">O prazo de 15 dias &uacute;teis para a reserva de hospedagem contar&aacute; da data de envio do e-mail solicitando a reserva;</span></span></p>

<p style=""text-align:justify""><span style=""font-size:12px""><span style=""font-family:ArialMT,serif"">Em caso de altera&ccedil;&atilde;o da reserva de hospedagem, a contratante enviar&aacute; a informa&ccedil;&atilde;o espec&iacute;fica via e-mail solicitando a troca, que dever&aacute; ser confirmada pela Contratada.</span></span></p>

<p style=""text-align:justify""><span style=""font-size:12px""><span style=""font-family:ArialMT,serif"">O cancelamento da reserva ser&aacute; enviado via e-mail com at&eacute; 12 horas de anteced&ecirc;ncia da data hospedagem, e dever&aacute; ser confirmado pela contratada.</span></span></p>

<p style=""text-align:justify""><span style=""font-size:12px""><span style=""font-family:ArialMT,serif"">Todas as refei&ccedil;&otilde;es de caf&eacute; da manh&atilde; dever&atilde;o ser servidas no recinto da hospedagem, n&atilde;o aceitando deslocamento por voucher.</span></span></p>

<p style=""text-align:justify""><span style=""font-size:12px""><span style=""color:#000000""><span style=""font-family:ArialMT,serif"">Em caso que a solicita&ccedil;&atilde;o seja para apartamento triplo e os h&oacute;spedes fiquem alojados </span></span><span style=""color:#000000""><span style=""font-family:ArialMT,serif"">em quartos simples ou duplos por indisponibilidade de quarto triplo, a contratante dever&aacute; pagar </span></span><span style=""color:#000000""><span style=""font-family:ArialMT,serif"">apenas o valor correspondente &agrave; solicita&ccedil;&atilde;o da reserva.</span></span></span></p>

<p>&nbsp;</p>
",4421603,6,Descrição da solução como um todo,S,2022-06-21 17:14:45.666,2,2446461719,"<p style=""text-align:justify""><span style=""font-size:12px""><span style=""color:#333333""><span style=""font-family:Rawline"">Servi&ccedil;o de hospedagem em quarto triplo com tr&ecirc;s camas de solteiro, ar-condicionado, TV, frigobar e banheiro individual, com chuveiro quente/frio, incluindo caf&eacute; da manh&atilde;, no munic&iacute;pio de Natal-RN. Check-in &agrave;s 12:00 horas do 1&ordm; dia de hospedagem e check-out &agrave;s 12:00 horas do &uacute;ltimo dia de hospedagem. </span></span></span></p>

<p style=""text-align:justify""><span style=""font-size:12px""><span style=""color:#000000""><span style=""font-family:ArialMT,serif"">A Contratada deve ser capaz de atender &agrave;s demandas da contratante com a m&aacute;xima efici&ecirc;ncia </span></span><span style=""color:#000000""><span style=""font-family:ArialMT,serif"">e presteza, respeitando-se o prazo de 15 dias &uacute;teis para a Solicita&ccedil;&atilde;o da Reserva de </span></span><span style=""color:#000000""><span style=""font-family:ArialMT,serif"">H</span></span><span style=""color:#000000""><span style=""font-family:ArialMT,serif"">ospedagem.</span></span></span></p>

<p style=""text-align:justify""><span style=""font-family:ArialMT,serif; font-size:12px"">Em caso de indisponibilidade de vagas, respeitado o prazo de 15 dias &uacute;teis, a contratada dever&aacute; realocar o h&oacute;spede em outro hotel com caracter&iacute;sticas semelhantes ou superior as ora contratadas. O n&atilde;o atendimento a estas condi&ccedil;&otilde;es implicar&aacute; nas penalidades de advert&ecirc;ncia, multa e rescis&atilde;o contratual.</span></p>

<p style=""text-align:justify""><span style=""font-size:12px""><span style=""font-family:ArialMT,serif"">As solicita&ccedil;&otilde;es de hospedagem ser&atilde;o enviadas por link em e-mail cadastrado pela contratada e dever&atilde;o ser assinadas eletronicamente pelo respons&aacute;vel pela demanda (Contratante) e respons&aacute;vel pelo hotel (usu&aacute;rio externo) garantindo a reserva;</span></span></p>

<p style=""text-align:justify""><span style=""font-size:12px""><span style=""font-family:ArialMT,serif"">A contratante enviar&aacute; ao e-mail cadastrado pela contratada o link de acesso &agrave;s Solicita&ccedil;&otilde;es de Reserva de Hospedagem com todos os dados necess&aacute;rios para que esta seja efetivada.</span></span></p>

<p style=""text-align:justify""><span style=""font-size:12px""><span style=""font-family:ArialMT,serif"">A contratante enviar&aacute; ao e-mail cadastrado pela contratada o link de acesso &agrave;s Solicita&ccedil;&otilde;es de Reserva de Hospedagem com todos os dados necess&aacute;rios para que esta seja efetivada.</span></span></p>

<p style=""text-align:justify""><span style=""font-size:12px""><span style=""font-family:ArialMT,serif"">O prazo de 15 dias &uacute;teis para a reserva de hospedagem contar&aacute; da data de envio do e-mail solicitando a reserva;</span></span></p>

<p style=""text-align:justify""><span style=""font-size:12px""><span style=""font-family:ArialMT,serif"">Em caso de altera&ccedil;&atilde;o da reserva de hospedagem, a contratante enviar&aacute; a informa&ccedil;&atilde;o espec&iacute;fica via e-mail solicitando a troca, que dever&aacute; ser confirmada pela Contratada.</span></span></p>

<p style=""text-align:justify""><span style=""font-size:12px""><span style=""font-family:ArialMT,serif"">O cancelamento da reserva ser&aacute; enviado via e-mail com at&eacute; 12 horas de anteced&ecirc;ncia da data hospedagem, e dever&aacute; ser confirmado pela contratada.</span></span></p>

<p style=""text-align:justify""><span style=""font-size:12px""><span style=""font-family:ArialMT,serif"">Todas as refei&ccedil;&otilde;es de caf&eacute; da manh&atilde; dever&atilde;o ser servidas no recinto da hospedagem, n&atilde;o aceitando deslocamento por voucher.</span></span></p>

<p style=""text-align:justify""><span style=""font-size:12px""><span style=""color:#000000""><span style=""font-family:ArialMT,serif"">Em caso que a solicita&ccedil;&atilde;o seja para apartamento triplo e os h&oacute;spedes fiquem alojados </span></span><span style=""color:#000000""><span style=""font-family:ArialMT,serif"">em quartos simples ou duplos por indisponibilidade de quarto triplo, a contratante dever&aacute; pagar </span></span><span style=""color:#000000""><span style=""font-family:ArialMT,serif"">apenas o valor correspondente &agrave; solicita&ccedil;&atilde;o da reserva.</span></span></span></p>

<p>&nbsp;</p>
"
TR,Concluído,1133109,2023,158426,4,6,IFES - CAMPUS SANTA TERESA,"158426/000001/2023",4421652,1,Informações Básicas,2023-07-05 09:31:46.759,"<p><span style=""font-size:11pt""><span style=""font-family:Arial""><span style=""color:#000000""><span style=""background-color:#ffffff"">Baseado nas informa&ccedil;&otilde;es coletadas ao longo de todo o Estudo T&eacute;cnico Preliminar, a Equipe de Planejamento concluiu pela viabilidade da contrata&ccedil;&atilde;o proposta pelos Setores Demandantes.</span></span></span></span></p>
",4421652,15,Declaração de Viabilidade,S,2022-06-22 18:24:06.461,2,4748071508,"<p><span style=""font-size:11pt""><span style=""font-family:Arial""><span style=""color:#000000""><span style=""background-color:#ffffff"">Baseado nas informa&ccedil;&otilde;es coletadas ao longo de todo o Estudo T&eacute;cnico Preliminar, a Equipe de Planejamento concluiu pela viabilidade da contrata&ccedil;&atilde;o proposta pelos Setores Demandantes.</span></span></span></span></p>
"
TR,Concluído,1133109,2023,158426,4,6,IFES - CAMPUS SANTA TERESA,"158426/000001/2023",4421653,2,TR da contratação,2023-07-05 09:31:46.759,"",4421653,16,Responsáveis,S,2022-06-22 18:24:06.461,2,4748071508,""
TR,Concluído,1133109,2023,158426,4,6,IFES - CAMPUS SANTA TERESA,"158426/000001/2023",4421654,3,Responsáveis,2023-07-05 09:31:46.759,"",4421654,17,Anexos,S,2022-06-22 18:24:06.461,2,4748071508,""
TR,Concluído,1133109,2023,158426,4,6,IFES - CAMPUS SANTA TERESA,"158426/000001/2023",4421655,4,Anexos,2023-07-05 09:31:46.759,"<p>18.1 Processo: 23479.010188 2020-35 - Contrata&ccedil;&atilde;o de Empresa especializada em servi&ccedil;o de cabeamento estruturado.</p>
",4421655,18,Contratações correlatas,N,2022-06-24 09:46:47.832,2,70349177287,"<p>18.1 Processo: 23479.010188 2020-35 - Contrata&ccedil;&atilde;o de Empresa especializada em servi&ccedil;o de cabeamento estruturado.</p>
"
TR,Excluído,1133113,2023,160103,1,6,"50 BATALHAO DE INFANTARIA DE SELVA/MA","160103/000001/2023",4421671,1,Informações Básicas,2023-02-27 08:25:10.891,,4421671,16,Responsáveis,S,2022-06-21 16:10:26.909,1,14564059777,
TR,Excluído,1133113,2023,160103,1,6,"50 BATALHAO DE INFANTARIA DE SELVA/MA","160103/000001/2023",4421672,2,TR da contratação,2023-02-27 08:25:10.891,"",4421672,18,Anexos,S,2022-06-21 16:10:26.909,1,14564059777,""
TR,Excluído,1133113,2023,160103,1,6,"50 BATALHAO DE INFANTARIA DE SELVA/MA","160103/000001/2023",4421673,5,Responsáveis,2023-02-27 08:25:10.891,,4421673,1,Informações Básicas,S,2022-06-21 16:35:59.889,2,5984075962,
TR,Excluído,1133113,2023,160103,1,6,"50 BATALHAO DE INFANTARIA DE SELVA/MA","160103/000001/2023",4421674,6,Anexos,2023-02-27 08:25:10.891,"<p>Contrata&ccedil;&atilde;o de empresa especializada para presta&ccedil;&atilde;o de servi&ccedil;os de Manuten&ccedil;&atilde;o preventiva e corretiva dos equipamentos odontol&oacute;gicos - dos postos: no patrim&ocirc;nio do vaz, patrim&ocirc;nio santa maria, posto central.</p>
",4421674,2,Descrição da necessidade,S,2022-06-21 16:35:59.889,2,5984075962,"<p>Contrata&ccedil;&atilde;o de empresa especializada para presta&ccedil;&atilde;o de servi&ccedil;os de Manuten&ccedil;&atilde;o preventiva e corretiva dos equipamentos odontol&oacute;gicos - dos postos: no patrim&ocirc;nio do vaz, patrim&ocirc;nio santa maria, posto central.</p>
"
TR,Concluído,1133136,2023,925133,4,6,GERENCIA ADMINISTRATIVA EM FORTALEZA,"925133/000001/2023",4421773,1,Informações Básicas,2023-02-27 09:57:25.605,,4421773,16,Responsáveis,S,2022-06-22 08:20:04.824,2,976013908,
TR,Concluído,1133136,2023,925133,4,6,GERENCIA ADMINISTRATIVA EM FORTALEZA,"925133/000001/2023",4421774,2,TR da contratação,2023-02-27 09:57:25.605,"",4421774,17,Anexos,S,2022-06-22 08:20:04.824,2,976013908,""
TR,Concluído,1133136,2023,925133,4,6,GERENCIA ADMINISTRATIVA EM FORTALEZA,"925133/000001/2023",4421775,3,Responsáveis,2023-02-27 09:57:25.605,"33433.028924/2022-53",4421775,1,Informações Básicas,S,2022-06-21 16:20:35.134,2,9488172754,"33433.028924/2022-53"
TR,Concluído,1133136,2023,925133,4,6,GERENCIA ADMINISTRATIVA EM FORTALEZA,"925133/000001/2023",4421776,4,Anexos,2023-02-27 09:57:25.605,"<p>Aquisi&ccedil;&atilde;o de medicamento de reposi&ccedil;&atilde;o autom&aacute;tica, cadastrado e padronizado pela Comiss&atilde;o de Farm&aacute;cia e Terap&ecirc;utica do HOSPITAL FEDERAL DOS SERVIDORES DO ESTADO, por ser item de consumo frequente, registrado no Sistema de Gest&atilde;o de Estoque HOSPUB. &Eacute; produto de responsabilidade do Servi&ccedil;o de Compras da Farm&aacute;cia, desde a solicita&ccedil;&atilde;o de compras e o controle dos n&iacute;veis de estoque, como tamb&eacute;m a Central de Abastecimento que &eacute; respons&aacute;vel pelo recebimento, armazenamento e distribui&ccedil;&atilde;o destes medicamentos aos setores internos do HFSE.</p>
",4421776,2,Descrição da necessidade,S,2022-06-21 16:20:35.134,2,9488172754,"<p>Aquisi&ccedil;&atilde;o de medicamento de reposi&ccedil;&atilde;o autom&aacute;tica, cadastrado e padronizado pela Comiss&atilde;o de Farm&aacute;cia e Terap&ecirc;utica do HOSPITAL FEDERAL DOS SERVIDORES DO ESTADO, por ser item de consumo frequente, registrado no Sistema de Gest&atilde;o de Estoque HOSPUB. &Eacute; produto de responsabilidade do Servi&ccedil;o de Compras da Farm&aacute;cia, desde a solicita&ccedil;&atilde;o de compras e o controle dos n&iacute;veis de estoque, como tamb&eacute;m a Central de Abastecimento que &eacute; respons&aacute;vel pelo recebimento, armazenamento e distribui&ccedil;&atilde;o destes medicamentos aos setores internos do HFSE.</p>
"
TR,Excluído,1133140,2023,925998,1,6,AGENCIA DE MODERNIZACAO DA GEST. DE PROCESSOS,"925998/000001/2023",4421786,1,Informações Básicas,2023-02-27 08:42:13.106,"<p>Os medicamentos adquiridos promover&atilde;o a regulariza&ccedil;&atilde;o dos estoques do item e proporcionar&atilde;o auxilio e suporte ao tratamento m&eacute;dico dos paciente.</p>
",4421786,12,Benefícios a serem alcançados com a contratação,S,2022-06-21 16:20:35.134,2,9488172754,"<p>Os medicamentos adquiridos promover&atilde;o a regulariza&ccedil;&atilde;o dos estoques do item e proporcionar&atilde;o auxilio e suporte ao tratamento m&eacute;dico dos paciente.</p>
"
TR,Excluído,1133140,2023,925998,1,6,AGENCIA DE MODERNIZACAO DA GEST. DE PROCESSOS,"925998/000001/2023",4421787,2,TR da contratação,2023-02-27 08:42:13.106,"<p>N&atilde;o se vislumbra necessidade de tomada de provid&ecirc;ncias de adequa&ccedil;&otilde;es para a solu&ccedil;&atilde;o ser contratada e o servi&ccedil;o prestado, uma vez que o HFSE j&aacute; realiza a dispensa&ccedil;&atilde;o destes medicamento.</p>
",4421787,13,Providências a serem Adotadas,S,2022-06-21 16:20:35.134,2,9488172754,"<p>N&atilde;o se vislumbra necessidade de tomada de provid&ecirc;ncias de adequa&ccedil;&otilde;es para a solu&ccedil;&atilde;o ser contratada e o servi&ccedil;o prestado, uma vez que o HFSE j&aacute; realiza a dispensa&ccedil;&atilde;o destes medicamento.</p>
"
TR,Excluído,1133140,2023,925998,1,6,AGENCIA DE MODERNIZACAO DA GEST. DE PROCESSOS,"925998/000001/2023",4421788,5,Responsáveis,2023-02-27 08:42:13.106,"<p>Os res&iacute;duos dos medicamentos s&atilde;o recolhidos regularmente por empresa especializada contratada para tratamento e destina&ccedil;&atilde;o final dos res&iacute;duos em ambiente controlado.</p>
",4421788,14,Possíveis Impactos Ambientais,S,2022-06-21 16:20:35.134,2,9488172754,"<p>Os res&iacute;duos dos medicamentos s&atilde;o recolhidos regularmente por empresa especializada contratada para tratamento e destina&ccedil;&atilde;o final dos res&iacute;duos em ambiente controlado.</p>
"
TR,Excluído,1133140,2023,925998,1,6,AGENCIA DE MODERNIZACAO DA GEST. DE PROCESSOS,"925998/000001/2023",4421789,6,Anexos,2023-02-27 08:42:13.106,"<p>Como se trata de medicamentos essenciais ao tratamento de recupera&ccedil;&atilde;o da sa&uacute;de dos pacientes do HFSE, relacionados diretamente a atividade fim, de ampla utiliza&ccedil;&atilde;o nas unidades hospitalares, que ser&atilde;o fornecidos por empresas devidamente habilitadas em ambiente de ampla concorr&ecirc;ncia, declaramos ser vi&aacute;vel e razo&aacute;vel a presente contrata&ccedil;&atilde;o</p>
",4421789,15,Declaração de Viabilidade,S,2022-06-21 16:20:35.134,2,9488172754,"<p>Como se trata de medicamentos essenciais ao tratamento de recupera&ccedil;&atilde;o da sa&uacute;de dos pacientes do HFSE, relacionados diretamente a atividade fim, de ampla utiliza&ccedil;&atilde;o nas unidades hospitalares, que ser&atilde;o fornecidos por empresas devidamente habilitadas em ambiente de ampla concorr&ecirc;ncia, declaramos ser vi&aacute;vel e razo&aacute;vel a presente contrata&ccedil;&atilde;o</p>
"
TR,Excluído,1133143,2023,120629,1,6,GRUPAMENTO DE APOIO DE CANOAS,"120629/000001/2023",4421798,6,Anexos,2023-03-01 09:40:59.023,"21000.104434/2021-91",4421798,1,Informações Básicas,S,2022-06-21 18:17:15.448,2,482903198,"21000.104434/2021-91"
